21A,22A,22B,23A,23B,ra_obj,dec_obj
,C202205242119073p070403,,,,319.7802495532065,7.067485144447647
,T202206112119082p043435,,,,319.7841600816193,4.576427387158307
,C202205152119101p062339,,,,319.7920220500941,6.394272399529057
,C202206282119104p062248,,,,319.79351499958864,6.379930398283277
,T202206122119142p053817,,,,319.8090689395028,5.638054544625031
,C202206092119144p060134,,,,319.81019327308036,6.026104560638813
,C202206092119145p051408,C202209142119145p051409,,,319.81057280322636,5.235651254206851
,T202205272119178p042641,,,,319.8241398757848,4.444847179424914
,C202205272119189p064434,,,,319.82880797310696,6.742881663919697
,,T202208082119226p065621,,,319.8441282962526,6.939124586131988
,T202206092119242p045052,,,,319.8507416749425,4.84776843454265
,C202205182119248p063744,,,,319.853485853505,6.628929026202357
,A202205272119249p050615,,,,319.853910875851,5.1042903591551445
,T202205182119255p065726,,,,319.8560826953951,6.957202617088415
,,T202208292119259p070359,,,319.857774999554,7.066332601386992
,C202206282119260p070359,,,,319.85827588693127,7.066434824334442
,A202206082119309p045117,,,,319.87866207463765,4.854782695695637
,T202206162119330p053454,,,,319.8875844386122,5.581797999590101
,,A202208292119352p064033,,,319.89647008405086,6.675806104699514
,C202205182119356p062804,A202208212119356p062803,,,319.8983167108547,6.467631989590025
,C202205272119395p054120,C202209122119394p054120,,,319.9143824331243,5.688891760863012
,A202205182119397p062858,A202208212119397p062858,,,319.915272867896,6.482769673838412
,A202205182119399p051739,A202208212119399p051739,,,319.9162275747724,5.294255457382905
,C202206082119455p071419,,,,319.93956807209275,7.238588232265859
,C202205212119469p035249,,,,319.9454328555451,3.880222395765824
,C202205242119499p063804,A202208212119498p063804,,,319.957746220782,6.634464218662383
,A202205272119509p063054,,,,319.9620336318823,6.514903553632702
,C202205272119526p062238,C202208212119526p062238,,,319.9690569925014,6.377256321198989
,A202205272119549p045757,,,,319.97883955901864,4.965927834308177
,A202205272119558p060928,A202208212119558p060929,,,319.9826534752943,6.157898556862984
,,T202208082119577p045651,,,319.99032022782285,4.947592311988366
,C202205182119578p054651,C202209122119578p054651,,,319.99082490789556,5.7808298833318545
,C202205272119588p055733,,,,319.99496305262426,5.959163773129388
,,T202208082119590p045340,,,319.9960112688861,4.89458037283111
,,,,C202312110208007m155756,32.00271310742415,-15.965545415477965
,,,,C202311110208018m163143,32.00757492642613,-16.528702968810848
,,,C202307260208030m013350,C202308040208029m013350,32.0122684352352,-1.5639186353688976
,,,,A202308130208049m014221,32.0204564330176,-1.705826781140202
,,,,C202308310208050m161642,32.02086259694793,-16.27842569881732
,,,,C202309240208056m005629,32.02327955493229,-0.9413838302702556
,,,,A202308130208060m015514,32.02511666373789,-1.9206681512419213
,,,,C202309270208065m155016,32.02696802010577,-15.837732584289427
,,,,A202311140208068m154927,32.028458482860714,-15.824208280383425
,,,,A202308310208073m153522,32.030419265753736,-15.589307032518356
,,,,C202312140208091m154510,32.03793851446275,-15.752875928312168
,,,,C202308130208095m010720,32.03974645918321,-1.1221435820591754
,,,,C202311050208102m170446,32.042677176438175,-17.079507434103192
,,,,C202312110208103m160548,32.04297438919374,-16.09675397125489
,,,,C202308030208137m021302,32.05713374053868,-2.217290001171445
,,,,C202308130208147m011046,32.06128755780845,-1.1793308125994286
,,,,A202311140208154m171529,32.064313165010574,-17.258148263430353
,,,,T202311140208155m152909,32.06448781614863,-15.48576716653883
,,,T202307260208165m004318,T202308020208165m004318,32.068761506078815,-0.7215669296212159
,,,,T202311050208168m152919,32.069921455262005,-15.488678426951045
,,,,T202311110208174m162356,32.072352438324984,-16.398873126958712
,,,,C202311140208178m162352,32.07419575134414,-16.39771746274456
,,,,C202308130208182m005400,32.07575549108597,-0.9001334711730321
,,,,T202308310208183m161229,32.07625515682707,-16.20806189954062
,,,,C202308030208188m014708,32.078264610216785,-1.7854725711039132
,,,,T202308220208198m005224,32.08247742768297,-0.8733350888836213
,,,,C202311110208206m160627,32.085738068261925,-16.10759483130349
,,,,C202311170208214m162423,32.089090394934395,-16.406311780853436
,,,,C202308310208216m155859,32.089808655002145,-15.98314606477776
,,,,C202311140208247m162213,32.102901390184385,-16.370254947176445
,,,,C202311050208255m165929,32.10638805603158,-16.991451751856232
,,,,C202308130208277m015749,32.11547117210755,-1.9635578589009992
,,,,C202308310208297m153718,32.12359200814138,-15.621723856296766
,,,,T202311140208309m165746,32.128920879265884,-16.96271881512231
,,,,A202311050208371m171243,32.15447811131349,-17.211860033437365
,,,,C202308130208381m011434,32.158782118854475,-1.2428465795313868
,,,,C202308310208395m160436,32.16450030899886,-16.076708456023038
,,,,C202311050208411m163115,32.171200017418805,-16.520870535704702
,,,,C202311050208426m154810,32.17729530096423,-15.802771484101534
,,,,C202308040208431m020628,32.179697123716714,-2.1076849719220707
,,,,T202308310208440m165820,32.18347725102839,-16.972087490317374
,,,,C202309270208442m164255,32.18406728249716,-16.7151794850287
,,,,T202311140208446m153012,32.185942880826346,-15.503387991301802
,,,,T202309270208461m155946,32.19197950034008,-15.99599114427289
,,,,C202311140208472m165238,32.196569104114424,-16.877144715582915
,,,,C202311050208556m171123,32.23158354915552,-17.189786709437502
,,,,T202312110208584m153027,32.243334789346896,-15.507606199935069
,,,,C202311140208586m165132,32.24398159450147,-16.858961251317023
,,,,T202311140209005m153958,32.252212634373606,-15.66606618276804
,,,,C202311140209016m154953,32.25646354006678,-15.831392115744054
,,,,T202308310209021m170305,32.258631841013724,-17.051441565938525
,,,,T202309240209022m005330,32.25912378527425,-0.8916955692628705
,,,,T202308030209035m005422,32.26442872150181,-0.9061348780963115
,,,,C202311110209036m162634,32.26504172370016,-16.442871921017414
,,,,T202311140209038m154923,32.26593809121708,-15.82296610778818
,,,,C202308040209047m010508,32.269521094241576,-1.0856415807615218
,,,,C202308130209055m010543,32.2727912029711,-1.0953478330256632
,,,,T202308310209065m154315,32.27690527103002,-15.720901776654983
,,,,T202311140209075m170643,32.2813616200103,-17.11206255821565
,,,,T202308020209114m005035,32.2973542957048,-0.843062750294287
,,,,T202308220209114m010739,32.297473003404825,-1.1275555054611408
,,,,T202308020209115m015306,32.29805356379784,-1.8851012023722156
,,,A202307260209119m005334,C202308250209119m005334,32.299537018384925,-0.8928677116176831
,,,,C202311050209140m152932,32.30836720791036,-15.492267296682494
,,,T202307260209140m004420,T202308130209141m004420,32.30852804732773,-0.7388199892666966
,,,,C202311050209182m154229,32.32574279080138,-15.707932285852502
,,,,T202311050209184m170534,32.32684505662941,-17.092897862090044
,,,,T202308020209192m005032,32.32979510434669,-0.8423466118804386
,,,,C202308130209192m021740,32.33004957254459,-2.2944698575472158
,,,,C202311050209205m163222,32.33535642253252,-16.539345075124537
,,,,C202311050209214m160621,32.33903549404091,-16.105922303779256
,,,,C202308310209221m152703,32.34198323999959,-15.450895846395793
,,,,T202312110209226m160507,32.34412091962957,-16.085347816029536
,,,,C202311110209234m162512,32.34738048298242,-16.42001334632996
,,,,C202308130209239m012037,32.34968632893173,-1.3436271688215575
,,,,C202308130209246m013111,32.352465208008944,-1.5196649076888291
,,,,C202308310209263m011759,32.35969069372171,-1.2998591543775282
,,,,C202311050209265m155416,32.36055049932962,-15.904349593927181
,,,,C202311140209270m163820,32.362529663828724,-16.638806255676123
,,,,C202311050209278m155205,32.36577223576773,-15.868148263467358
,,,,C202311140209278m152843,32.365867928841354,-15.478714675848925
,,,,C202308040209282m020246,32.367615561405245,-2.0459728805581103
,,,,C202308310209293m164136,32.372159953347676,-16.693463691771527
,,,,T202308040209315m015614,32.38136769971004,-1.93731561605218
,,,,T202308310209318m164711,32.382426406132176,-16.78652259419
,,,,C202308040209326m015618,32.38568182421194,-1.9382995447888471
,,,,A202311050209328m170147,32.3867377776525,-17.02985169691507
,,,,T202309240209329m012425,32.38709963903842,-1.4068915174553798
,,,,T202308020209333m010816,32.388834311897426,-1.1376437372300765
,,,,T202308130209337m011544,32.39046303133638,-1.2621738269922496
,,,,C202308130209340m011710,32.39160296323054,-1.2861473436864366
,,,,C202311050209344m154646,32.39313663542268,-15.779341274224533
,,,,C202309150209345m012247,32.393621036909664,-1.3798436421332418
,,,,C202308310209347m161937,32.39444414239139,-16.32697827480376
,,,,C202308130209365m010959,32.40206681837069,-1.166313750078484
,,,,A202311050209383m165918,32.40967254585834,-16.98840708418558
,,,,T202308220209403m010728,32.417851875467164,-1.1245308686891364
,,,,C202308310209415m164639,32.42299390022018,-16.77738637901648
,,,,T202308030209434m020250,32.43099959852669,-2.0473293049833896
,,,,C202311050209466m153951,32.443997856195566,-15.664045249173125
,,,,T202308220209469m020634,32.445509858499925,-2.1094413906487057
,,,,C202308030209472m011247,32.446833464900365,-1.2130043871845495
,,,,T202311050209483m154647,32.45140272200034,-15.779854818967562
,,,,C202308030209501m015518,32.458902179063614,-1.9217220492785627
,,,,C202311050209532m153924,32.471818128409794,-15.656781864577827
,,,,C202311140209543m154002,32.47645571197416,-15.667099221449869
,,,,C202311050209580m153957,32.49174418680503,-15.665934482982271
,,,,C202308030209598m012437,32.49907826390478,-1.4103768823205682
,,,,T202308250210025m011620,32.510379470367965,-1.2723409700481405
,,,,C202311050210028m151023,32.51150974419542,-15.172937269050493
,,,,T202311050210039m151826,32.516351730526694,-15.30722280040953
,,,,T202308020210064m010045,32.52661398494087,-1.012411961327485
,,,,T202308020210073m010010,32.530409505493715,-1.0028578496920382
,,,,T202308130210088m012347,32.536601370540176,-1.3964819361886829
,,,,C202308040210105m013242,32.54382791540348,-1.5450174341962917
,,,,T202308130210112m011356,32.54668697102197,-1.2321004463924496
,,,,C202308030210112m014759,32.546811494770466,-1.7998395011219304
,,,,A202311050210130m154357,32.554014413568865,-15.732460769906886
,,,,T202309270210138m165732,32.557380328781896,-16.959017517288327
,,,,T202308130210144m012606,32.55995709075798,-1.4351216982844088
,,,,C202311050210145m164156,32.56049090724275,-16.69898235620154
,,,,C202311170210157m164126,32.56553432364893,-16.690566049687437
,,,,T202308310210162m155930,32.567433317843985,-15.991759488962655
,,,,T202308250210172m014940,32.571464975213324,-1.8278742567837631
,,,,C202311140210173m165732,32.571967208358174,-16.958967821795863
,,,,C202311140210185m162403,32.577165094669816,-16.400870932851678
,,,,T202311050210187m152703,32.57809647900538,-15.450899941131597
,,,,C202309240210210m015240,32.58750039202834,-1.8776460416719736
,,,,C202308310210213m164604,32.588553413666986,-16.767702079071743
,,,T202307260210214m012713,T202308020210214m012712,32.58914207566866,-1.4534525888426142
,,,C202307260210234m022007,A202308130210234m022007,32.5976707048371,-2.335370725642063
,,,,T202308040210238m004835,32.599124732079076,-0.8097417500479807
,,,,C202311050210242m164241,32.600720315637524,-16.711394152921994
,,,,C202308040210260m021208,32.608251763596925,-2.2022424806755416
,,,,C202308030210265m010306,32.6102553185224,-1.0516357676571784
,,,,C202312110210271m160214,32.613092455175305,-16.037359651173553
,,,C202307260210277m022707,,32.61531335540029,-2.4519162908403453
,,,,T202308220210280m013236,32.61674830431148,-1.5432247315885206
,,,,C202311140210284m164152,32.61829476149113,-16.697790990647533
,,,,C202308130210296m013349,32.623168160342395,-1.5637004770420837
,,,,C202312110210297m160554,32.62361082036311,-16.098374455889832
,,,,C202311110210309m132701,32.628641653218516,-13.450205199503547
,,,,C202308310210339m013933,32.64110892274001,-1.6591239175158068
,,,,T202308130210350m015051,32.6456466450848,-1.8475433362864304
,,,,C202308030210352m014932,32.646515314720695,-1.8254924003671449
,,,,T202311050210380m162506,32.65849147717666,-16.41846693736845
,,,,C202308310210404m153745,32.66827749119809,-15.629291908310233
,,,,T202308310210411m145252,32.67113682852476,-14.881148319751748
,,,,C202311050210432m145437,32.68007504339132,-14.910150893199196
,,,,C202308250210434m020116,32.680781745362324,-2.0210562122670126
,,,,T202309270210446m132203,32.685948110023425,-13.367577798877587
,,,C202307260210453m012416,C202308030210453m012416,32.688743918809564,-1.4044838911905235
,,,,T202308220210462m022552,32.69230340726293,-2.431102550388908
,,,,C202308130210463m015027,32.6930336515409,-1.8409485011159337
,,,,C202308310210490m152112,32.704064716234825,-15.353395089559257
,,,,A202311050210531m160511,32.721184446902825,-16.0864603924893
,,,,T202311050210542m145106,32.72596298164867,-14.851765027183731
,,,,C202311050210568m153302,32.736854345288336,-15.55046817872091
,,,,T202308020210575m012659,32.739388103470525,-1.4497247839046077
,,,,C202311050210579m164408,32.7414073094855,-16.735498565724708
,,,,C202308040210596m011145,32.7484561428976,-1.19580800146151
,,,,C202311140210597m160702,32.74882345402125,-16.11731391201733
,,,,T202309270211014m150213,32.75568442090782,-15.036905320190474
,,,,C202311140211028m160146,32.76177989617777,-16.029365641643363
,,,,T202308020211031m011030,32.763036093738286,-1.1751300080606002
,,,,C202308030211039m011214,32.76641435730092,-1.2038846891086423
,,,,C202308130211040m011117,32.76655518679829,-1.1880655187119862
,,,,T202308220211052m011242,32.77176100038082,-1.2117270695551507
,,,,T202308020211054m012035,32.77246265283293,-1.3430703916954898
,,,,T202308250211070m005330,32.77933643690755,-0.8915357140494381
,,,,T202309270211077m133400,32.78227688668557,-13.566763639590881
,,,,T202311050211079m151046,32.78310028525596,-15.17941577619712
,,,C202307260211082m013420,C202308030211082m013420,32.784145186590244,-1.572220762754288
,,,,T202309240211094m010123,32.78912073618737,-1.0229675940210945
,,,,C202308310211099m151328,32.79108855704079,-15.22452669547716
,,,,C202308310211100m162232,32.79151615748286,-16.375422072198596
,,,,C202311050211102m162400,32.792482691632976,-16.400070311472412
,,,A202307260211104m021228,C202308130211104m021228,32.79326749348948,-2.2078912457596145
,,,,C202311050211112m162426,32.796720727669225,-16.40718996773811
,,,,C202308250211114m012037,32.797301344955784,-1.3435553811951255
,,,,C202308020211114m012031,32.797598531255105,-1.3420600787055543
,,,,T202308040211121m021629,32.80023359651316,-2.2747714089232547
,,,,C202311140211122m164230,32.801028990311025,-16.708383754022492
,,,,T202311050211126m145234,32.8024343869224,-14.876085181973329
